2026-03-17T15:12:14.068357 | discord | cost=$0.038186700000000004 | tokens={"input_tokens": 3, "cache_creation_input_tokens": 9638, "cache_read_input_tokens": 6284, "output_tokens": 10, "server_tool_use": {"web_search_requests": 0, "web_fetch_requests": 0}, "service_tier": "standard", "cache_creation": {"ephemeral_1h_input_tokens": 9638, "ephemeral_5m_input_tokens": 0}, "inference_geo": "", "iterations": [], "speed": "standard"}
2026-03-18T14:18:54.554584 | discord | cost=$0.44607175000000004 | tokens={"input_tokens": 3, "cache_creation_input_tokens": 70165, "cache_read_input_tokens": 14051, "output_tokens": 20, "server_tool_use": {"web_search_requests": 0, "web_fetch_requests": 0}, "service_tier": "standard", "cache_creation": {"ephemeral_1h_input_tokens": 70165, "ephemeral_5m_input_tokens": 0}, "inference_geo": "", "iterations": [], "speed": "standard"}
2026-03-18_1430 | cron | cost=0.30671925 | session=d92c6f89-6df9-4a9b-bec8-b45e7e254cf4
2026-03-18_1500 | cron | cost=0.27032219999999996 | session=5c820855-60d5-4f1b-918b-d3113ab0670e
2026-03-18T15:09:49.221492 | discord | cost=$0.76625775 | tokens={"input_tokens": 9, "cache_creation_input_tokens": 73411, "cache_read_input_tokens": 527288, "output_tokens": 1750, "server_tool_use": {"web_search_requests": 0, "web_fetch_requests": 0}, "service_tier": "standard", "cache_creation": {"ephemeral_1h_input_tokens": 73411, "ephemeral_5m_input_tokens": 0}, "inference_geo": "", "iterations": [], "speed": "standard"}
2026-03-18T15:13:38.621015 | discord | cost=$0.4688780000000001 | tokens={"input_tokens": 3, "cache_creation_input_tokens": 73274, "cache_read_input_tokens": 14051, "output_tokens": 155, "server_tool_use": {"web_search_requests": 0, "web_fetch_requests": 0}, "service_tier": "standard", "cache_creation": {"ephemeral_1h_input_tokens": 73274, "ephemeral_5m_input_tokens": 0}, "inference_geo": "", "iterations": [], "speed": "standard"}
2026-03-18T15:14:27.569529 | discord | cost=$0.46737175000000003 | tokens={"input_tokens": 3, "cache_creation_input_tokens": 73453, "cache_read_input_tokens": 14051, "output_tokens": 50, "server_tool_use": {"web_search_requests": 0, "web_fetch_requests": 0}, "service_tier": "standard", "cache_creation": {"ephemeral_1h_input_tokens": 73453, "ephemeral_5m_input_tokens": 0}, "inference_geo": "", "iterations": [], "speed": "standard"}
2026-03-18_1530 | cron | cost=0.24894689999999997 | session=9dbb96a6-afc5-4627-8ef5-1d6b17061440
2026-03-18_1600 | cron | cost=0.37749825 | session=7bad0565-b496-4b8e-a190-9163b0e79a6d
2026-03-18T16:09:20.094454 | discord | cost=$1.7163665 | tokens={"input_tokens": 10, "cache_creation_input_tokens": 235302, "cache_read_input_tokens": 422458, "output_tokens": 1378, "server_tool_use": {"web_search_requests": 0, "web_fetch_requests": 0}, "service_tier": "standard", "cache_creation": {"ephemeral_1h_input_tokens": 235302, "ephemeral_5m_input_tokens": 0}, "inference_geo": "", "iterations": [], "speed": "standard"}
2026-03-18T16:10:20.739569 | discord | cost=$0.50344 | tokens={"input_tokens": 3, "cache_creation_input_tokens": 80320, "cache_read_input_tokens": 0, "output_tokens": 57, "server_tool_use": {"web_search_requests": 0, "web_fetch_requests": 0}, "service_tier": "standard", "cache_creation": {"ephemeral_1h_input_tokens": 0, "ephemeral_5m_input_tokens": 80320}, "inference_geo": "", "iterations": [], "speed": "standard"}
2026-03-18_1630 | cron | rate_limited | You've hit your limit · resets 7pm (America/Toronto)
2026-03-18_1700 | cron | rate_limited | You've hit your limit · resets 7pm (America/Toronto)
2026-03-18_1730 | cron | rate_limited | You've hit your limit · resets 7pm (America/Toronto)
2026-03-18_1800 | cron | rate_limited | You've hit your limit · resets 7pm (America/Toronto)
2026-03-18_1830 | cron | rate_limited | You've hit your limit · resets 7pm (America/Toronto)
2026-03-18_1900 | cron | cost=0.6009167999999997 | session=967dc58d-befe-4d34-a887-2673815b2490
2026-03-18_1930 | cron | cost=0.35834055 | session=60351859-e649-40d4-90c0-2a6ba96ea16d
2026-03-18_2000 | cron | cost=0.5027296000000001 | session=347bda90-6e4b-4ebc-a498-7a863053b8ab
2026-03-18T20:21:40.993299 | discord | cost=$0.0671115 | tokens={"input_tokens": 3, "cache_creation_input_tokens": 9804, "cache_read_input_tokens": 6343, "output_tokens": 106, "server_tool_use": {"web_search_requests": 0, "web_fetch_requests": 0}, "service_tier": "standard", "cache_creation": {"ephemeral_1h_input_tokens": 9804, "ephemeral_5m_input_tokens": 0}, "inference_geo": "", "iterations": [], "speed": "standard"}
2026-03-18T20:25:31.340716 | discord | cost=$0.0939075 | tokens={"input_tokens": 5, "cache_creation_input_tokens": 9668, "cache_read_input_tokens": 36615, "output_tokens": 606, "server_tool_use": {"web_search_requests": 0, "web_fetch_requests": 0}, "service_tier": "standard", "cache_creation": {"ephemeral_1h_input_tokens": 9668, "ephemeral_5m_input_tokens": 0}, "inference_geo": "", "iterations": [], "speed": "standard"}
2026-03-18T20:27:15.490395 | discord | cost=$0.02647175 | tokens={"input_tokens": 3, "cache_creation_input_tokens": 1941, "cache_read_input_tokens": 14051, "output_tokens": 292, "server_tool_use": {"web_search_requests": 0, "web_fetch_requests": 0}, "service_tier": "standard", "cache_creation": {"ephemeral_1h_input_tokens": 1941, "ephemeral_5m_input_tokens": 0}, "inference_geo": "", "iterations": [], "speed": "standard"}
2026-03-18_2030 | cron | cost=0.45692175 | session=b047dfe6-664f-438e-a2f3-db0c18dc0ec1
2026-03-18T20:48:11.229852 | discord | cost=$0.02625925 | tokens={"input_tokens": 3, "cache_creation_input_tokens": 2795, "cache_read_input_tokens": 14051, "output_tokens": 70, "server_tool_use": {"web_search_requests": 0, "web_fetch_requests": 0}, "service_tier": "standard", "cache_creation": {"ephemeral_1h_input_tokens": 2795, "ephemeral_5m_input_tokens": 0}, "inference_geo": "", "iterations": [], "speed": "standard"}
2026-03-18_2100 | cron | cost=0.44679824999999984 | session=bc98472b-900d-4bf6-b2f7-a0b519eafd14
2026-03-18_2130 | cron | cost=0.30419985 | session=730cc854-3088-4bc1-bac1-c2c1164b0a57
2026-03-19_0200 | cron | cost=0.1299051 | session=0cf0239e-abed-4fc8-9aeb-134c5e0388c9
2026-03-19_0800 | cron | cost=0.1051812 | session=e93a580d-9a0b-4f6f-be8d-492970f08f5f
2026-03-19_0830 | cron | cost=0.07792305 | session=8285177a-c59f-46ab-b214-3991d8111d14
2026-03-19_0900 | cron | cost=0.06982455 | session=007b248c-0155-490e-8dd0-dac05ecd7fca
2026-03-19_0930 | cron | cost=0.06531315000000001 | session=40d13a75-cdab-4fc5-a50f-660773835afd
2026-03-19_1000 | cron | cost=0.06310484999999999 | session=2c77d1ef-35bd-45c8-9d8f-75a1b7b7e309
2026-03-19_1030 | cron | cost=0.08046179999999999 | session=18e30c0d-2e30-463b-b119-11c9244e20ff
2026-03-19_1100 | cron | cost=0.07272134999999999 | session=1105defb-1d98-433e-a04d-44208847e0cf
2026-03-19_1130 | cron | cost=0.0705552 | session=4eb53ad2-4008-42e9-b76d-104dd6d3f729
2026-03-19_1200 | cron | cost=0.07117140000000001 | session=5d77c82e-84ce-4a57-92f7-ed2f249b17ca
2026-03-19_1230 | cron | cost=0.08097 | session=b45c3e67-e013-46bb-ac14-63555dea0de0
2026-03-19_1300 | cron | cost=0.07169325 | session=d686e0fd-44f2-4cbe-af08-395a80bf8ed9
2026-03-19_1330 | cron | cost=0.07182554999999999 | session=a589aa1a-151d-47fc-8142-f6f967d93a04
2026-03-19_1400 | cron | cost=0.07313925 | session=0e4e195e-94c2-48cd-be07-c1e2c93fa1cc
2026-03-19_1430 | cron | cost=0.0713154 | session=a746707e-3728-47f4-84a1-c426a91d1007
2026-03-19_1500 | cron | cost=0.07397655 | session=f95b9c10-87d7-4a0b-9448-7a9794f9f639
2026-03-19_1530 | cron | cost=0.07290749999999999 | session=517dd92a-5d62-496d-94c3-1f5f346865d5
2026-03-19_1600 | cron | cost=0.0668544 | session=e340f7e1-448d-4f28-888c-005b49373139
2026-03-19_1630 | cron | cost=0.09047445 | session=8bec6a69-e0ec-407c-b64a-84cbff4c6f41
2026-03-19T16:49:28.919022 | discord | cost=$0.26495275 | tokens={"input_tokens": 9, "cache_creation_input_tokens": 17122, "cache_read_input_tokens": 115731, "output_tokens": 1395, "server_tool_use": {"web_search_requests": 0, "web_fetch_requests": 0}, "service_tier": "standard", "cache_creation": {"ephemeral_1h_input_tokens": 17122, "ephemeral_5m_input_tokens": 0}, "inference_geo": "", "iterations": [], "speed": "standard"}
2026-03-19_1700 | cron | cost=0.0531963 | session=ce89b731-95a7-46b3-970a-e0207287fd32
2026-03-19T17:17:47.311679 | discord | cost=$0.43351925 | tokens={"input_tokens": 947, "cache_creation_input_tokens": 21575, "cache_read_input_tokens": 132370, "output_tokens": 1922, "server_tool_use": {"web_search_requests": 0, "web_fetch_requests": 0}, "service_tier": "standard", "cache_creation": {"ephemeral_1h_input_tokens": 21575, "ephemeral_5m_input_tokens": 0}, "inference_geo": "", "iterations": [], "speed": "standard"}
2026-03-19_1730 | cron | cost=0.07561425 | session=3c2e91a4-4613-48b3-a081-f6a4cbc024ad
2026-03-19T17:43:03.998660 | discord | cost=$0.3986519999999999 | tokens={"input_tokens": 3, "cache_creation_input_tokens": 2388, "cache_read_input_tokens": 29146, "output_tokens": 317, "server_tool_use": {"web_search_requests": 0, "web_fetch_requests": 0}, "service_tier": "standard", "cache_creation": {"ephemeral_1h_input_tokens": 2388, "ephemeral_5m_input_tokens": 0}, "inference_geo": "", "iterations": [], "speed": "standard"}
2026-03-19T17:44:29.046741 | discord | cost=$0.13232125 | tokens={"input_tokens": 4, "cache_creation_input_tokens": 16557, "cache_read_input_tokens": 44440, "output_tokens": 264, "server_tool_use": {"web_search_requests": 0, "web_fetch_requests": 0}, "service_tier": "standard", "cache_creation": {"ephemeral_1h_input_tokens": 16557, "ephemeral_5m_input_tokens": 0}, "inference_geo": "", "iterations": [], "speed": "standard"}
2026-03-19T17:47:53.072550 | discord | cost=$0.114778 | tokens={"input_tokens": 3, "cache_creation_input_tokens": 16734, "cache_read_input_tokens": 14051, "output_tokens": 126, "server_tool_use": {"web_search_requests": 0, "web_fetch_requests": 0}, "service_tier": "standard", "cache_creation": {"ephemeral_1h_input_tokens": 16734, "ephemeral_5m_input_tokens": 0}, "inference_geo": "", "iterations": [], "speed": "standard"}
2026-03-19_1800 | cron | cost=0.05921025 | session=7f166aca-fff0-4033-8470-b9ec86c1a10e
2026-03-19_1830 | cron | cost=0.052500149999999995 | session=f9f7cb02-405c-4eb5-88aa-e930baacc85e
2026-03-19_1900 | cron | cost=0.0596535 | session=834849bc-121a-44e2-bd3f-129e2b0adda8
2026-03-19_1930 | cron | cost=0.05970855 | session=37e67294-f7f1-4077-a8a9-19f455048a3c
2026-03-19_2000 | cron | cost=0.06902834999999999 | session=d5326425-c3b5-4ae3-8ec4-512c9cea9b6c
2026-03-19T20:30:26.457371 | discord | cost=$0.15774275000000001 | tokens={"input_tokens": 3, "cache_creation_input_tokens": 24601, "cache_read_input_tokens": 6343, "output_tokens": 32, "server_tool_use": {"web_search_requests": 0, "web_fetch_requests": 0}, "service_tier": "standard", "cache_creation": {"ephemeral_1h_input_tokens": 24601, "ephemeral_5m_input_tokens": 0}, "inference_geo": "", "iterations": [], "speed": "standard"}
2026-03-19_2030 | cron | cost=0.0663588 | session=b44565f1-783f-4bcb-af9e-529b5f37192c
2026-03-19T20:30:47.509970 | discord | cost=$0.15339175 | tokens={"input_tokens": 5, "cache_creation_input_tokens": 17437, "cache_read_input_tokens": 76321, "output_tokens": 249, "server_tool_use": {"web_search_requests": 0, "web_fetch_requests": 0}, "service_tier": "standard", "cache_creation": {"ephemeral_1h_input_tokens": 17437, "ephemeral_5m_input_tokens": 0}, "inference_geo": "", "iterations": [], "speed": "standard"}
2026-03-19T20:31:57.613809 | discord | cost=$0.11892174999999999 | tokens={"input_tokens": 3, "cache_creation_input_tokens": 17793, "cache_read_input_tokens": 14051, "output_tokens": 27, "server_tool_use": {"web_search_requests": 0, "web_fetch_requests": 0}, "service_tier": "standard", "cache_creation": {"ephemeral_1h_input_tokens": 17793, "ephemeral_5m_input_tokens": 0}, "inference_geo": "", "iterations": [], "speed": "standard"}
2026-03-19T20:37:46.588215 | discord | cost=$0.1426155 | tokens={"input_tokens": 4, "cache_creation_input_tokens": 18182, "cache_read_input_tokens": 45966, "output_tokens": 239, "server_tool_use": {"web_search_requests": 0, "web_fetch_requests": 0}, "service_tier": "standard", "cache_creation": {"ephemeral_1h_input_tokens": 18182, "ephemeral_5m_input_tokens": 0}, "inference_geo": "", "iterations": [], "speed": "standard"}
2026-03-19T20:46:58.102475 | discord | cost=$0.1422525 | tokens={"input_tokens": 4, "cache_creation_input_tokens": 18224, "cache_read_input_tokens": 46165, "output_tokens": 210, "server_tool_use": {"web_search_requests": 0, "web_fetch_requests": 0}, "service_tier": "standard", "cache_creation": {"ephemeral_1h_input_tokens": 18224, "ephemeral_5m_input_tokens": 0}, "inference_geo": "", "iterations": [], "speed": "standard"}
2026-03-19T20:51:59.198141 | discord | cost=$0.12538425 | tokens={"input_tokens": 3, "cache_creation_input_tokens": 18339, "cache_read_input_tokens": 14051, "output_tokens": 149, "server_tool_use": {"web_search_requests": 0, "web_fetch_requests": 0}, "service_tier": "standard", "cache_creation": {"ephemeral_1h_input_tokens": 18339, "ephemeral_5m_input_tokens": 0}, "inference_geo": "", "iterations": [], "speed": "standard"}
2026-03-19T20:52:54.643560 | discord | cost=$0.12771549999999998 | tokens={"input_tokens": 3, "cache_creation_input_tokens": 18520, "cache_read_input_tokens": 14051, "output_tokens": 197, "server_tool_use": {"web_search_requests": 0, "web_fetch_requests": 0}, "service_tier": "standard", "cache_creation": {"ephemeral_1h_input_tokens": 18520, "ephemeral_5m_input_tokens": 0}, "inference_geo": "", "iterations": [], "speed": "standard"}
2026-03-19T20:58:12.713463 | discord | cost=$0.26475475 | tokens={"input_tokens": 9, "cache_creation_input_tokens": 21385, "cache_read_input_tokens": 213807, "output_tokens": 966, "server_tool_use": {"web_search_requests": 0, "web_fetch_requests": 0}, "service_tier": "standard", "cache_creation": {"ephemeral_1h_input_tokens": 21385, "ephemeral_5m_input_tokens": 0}, "inference_geo": "", "iterations": [], "speed": "standard"}
2026-03-19_2100 | cron | cost=0.0596673 | session=f377acf8-25da-421f-8864-7f723fde75bf
2026-03-19T21:01:34.808575 | discord | cost=$0.140978 | tokens={"input_tokens": 3, "cache_creation_input_tokens": 21322, "cache_read_input_tokens": 14051, "output_tokens": 27, "server_tool_use": {"web_search_requests": 0, "web_fetch_requests": 0}, "service_tier": "standard", "cache_creation": {"ephemeral_1h_input_tokens": 21322, "ephemeral_5m_input_tokens": 0}, "inference_geo": "", "iterations": [], "speed": "standard"}
2026-03-19T21:30:28.421856 | discord | cost=$0.1657775 | tokens={"input_tokens": 3, "cache_creation_input_tokens": 25294, "cache_read_input_tokens": 0, "output_tokens": 307, "server_tool_use": {"web_search_requests": 0, "web_fetch_requests": 0}, "service_tier": "standard", "cache_creation": {"ephemeral_1h_input_tokens": 0, "ephemeral_5m_input_tokens": 25294}, "inference_geo": "", "iterations": [], "speed": "standard"}
2026-03-19_2130 | cron | cost=0.07812989999999999 | session=e1bc2790-8b33-46f9-a044-0d5a3f1884ac
2026-03-19T21:31:29.746496 | discord | cost=$0.14919675 | tokens={"input_tokens": 3, "cache_creation_input_tokens": 21677, "cache_read_input_tokens": 14051, "output_tokens": 267, "server_tool_use": {"web_search_requests": 0, "web_fetch_requests": 0}, "service_tier": "standard", "cache_creation": {"ephemeral_1h_input_tokens": 21677, "ephemeral_5m_input_tokens": 0}, "inference_geo": "", "iterations": [], "speed": "standard"}
2026-03-19T21:44:01.219271 | discord | cost=$0.21138949999999998 | tokens={"input_tokens": 6, "cache_creation_input_tokens": 22712, "cache_read_input_tokens": 122619, "output_tokens": 324, "server_tool_use": {"web_search_requests": 0, "web_fetch_requests": 0}, "service_tier": "standard", "cache_creation": {"ephemeral_1h_input_tokens": 22712, "ephemeral_5m_input_tokens": 0}, "inference_geo": "", "iterations": [], "speed": "standard"}
2026-03-19T21:51:33.655222 | discord | cost=$0.17302925 | tokens={"input_tokens": 4, "cache_creation_input_tokens": 23125, "cache_read_input_tokens": 50706, "output_tokens": 125, "server_tool_use": {"web_search_requests": 0, "web_fetch_requests": 0}, "service_tier": "standard", "cache_creation": {"ephemeral_1h_input_tokens": 23125, "ephemeral_5m_input_tokens": 0}, "inference_geo": "", "iterations": [], "speed": "standard"}
2026-03-19T21:51:46.760423 | discord | cost=$0.15292175 | tokens={"input_tokens": 3, "cache_creation_input_tokens": 23161, "cache_read_input_tokens": 14051, "output_tokens": 45, "server_tool_use": {"web_search_requests": 0, "web_fetch_requests": 0}, "service_tier": "standard", "cache_creation": {"ephemeral_1h_input_tokens": 23161, "ephemeral_5m_input_tokens": 0}, "inference_geo": "", "iterations": [], "speed": "standard"}
2026-03-19T21:52:46.758192 | discord | cost=$0.152678 | tokens={"input_tokens": 3, "cache_creation_input_tokens": 23250, "cache_read_input_tokens": 14051, "output_tokens": 13, "server_tool_use": {"web_search_requests": 0, "web_fetch_requests": 0}, "service_tier": "standard", "cache_creation": {"ephemeral_1h_input_tokens": 23250, "ephemeral_5m_input_tokens": 0}, "inference_geo": "", "iterations": [], "speed": "standard"}
2026-03-20_0200 | cron | cost=0.10384589999999999 | session=47df4dad-3f76-417b-93f5-66d738500c50
2026-03-20T07:58:31.845420 | discord | cost=$0.067199 | tokens={"input_tokens": 3, "cache_creation_input_tokens": 9862, "cache_read_input_tokens": 6343, "output_tokens": 95, "server_tool_use": {"web_search_requests": 0, "web_fetch_requests": 0}, "service_tier": "standard", "cache_creation": {"ephemeral_1h_input_tokens": 9862, "ephemeral_5m_input_tokens": 0}, "inference_geo": "", "iterations": [], "speed": "standard"}
2026-03-20_0800 | cron | cost=0.1248696 | session=09f01f4a-9d81-43fb-9dad-74adba184fae
2026-03-20T08:03:24.906912 | discord | cost=$0.0613615 | tokens={"input_tokens": 3, "cache_creation_input_tokens": 8832, "cache_read_input_tokens": 6343, "output_tokens": 119, "server_tool_use": {"web_search_requests": 0, "web_fetch_requests": 0}, "service_tier": "standard", "cache_creation": {"ephemeral_1h_input_tokens": 8832, "ephemeral_5m_input_tokens": 0}, "inference_geo": "", "iterations": [], "speed": "standard"}
2026-03-20T08:15:01.001802 | discord | cost=$0.016709250000000002 | tokens={"input_tokens": 3, "cache_creation_input_tokens": 1311, "cache_read_input_tokens": 14051, "output_tokens": 59, "server_tool_use": {"web_search_requests": 0, "web_fetch_requests": 0}, "service_tier": "standard", "cache_creation": {"ephemeral_1h_input_tokens": 1311, "ephemeral_5m_input_tokens": 0}, "inference_geo": "", "iterations": [], "speed": "standard"}
2026-03-20T08:16:40.393887 | discord | cost=$0.0481385 | tokens={"input_tokens": 3, "cache_creation_input_tokens": 6870, "cache_read_input_tokens": 8622, "output_tokens": 35, "server_tool_use": {"web_search_requests": 0, "web_fetch_requests": 0}, "service_tier": "standard", "cache_creation": {"ephemeral_1h_input_tokens": 6870, "ephemeral_5m_input_tokens": 0}, "inference_geo": "", "iterations": [], "speed": "standard"}
2026-03-20_0830 | cron | cost=0.09861089999999999 | session=1df476e7-99af-462e-8385-c826824a2986
2026-03-20_0900 | cron | cost=0.05973 | session=0e5787cb-f149-48e0-972f-233fee4fc8c2
2026-03-20_0930 | cron | cost=0.1143072 | session=ab56996e-bd55-4f7b-b34a-e165e37430fc
2026-03-20_1000 | cron | cost=0.08968335 | session=3e818126-b258-49bc-91df-35f364a2f580
2026-03-20_1030 | cron | cost=0.12086580000000002 | session=23685375-9b94-494c-9437-3660bc9fcc6e
2026-03-20_1100 | cron | cost=0.09295244999999999 | session=e50b753d-e5cb-48cc-9fed-f7096fbf5527
2026-03-20_1130 | cron | cost=0.06877304999999999 | session=09218d42-a8d8-4a17-a9c6-e3a9e0c561c4
2026-03-20_1200 | cron | cost=0.0529128 | session=7446e606-3c0f-41bf-80ab-6abb9e485272
2026-03-20_1230 | cron | cost=0.059288099999999996 | session=85fc55b1-1784-43f4-a1b0-1c3d06f8e40c
2026-03-20_1300 | cron | cost=0.0759753 | session=3e90abed-2cb4-4b71-8730-2b12ede05271
2026-03-20T13:04:48.694205 | discord | cost=$0.14567600000000003 | tokens={"input_tokens": 7, "cache_creation_input_tokens": 18840, "cache_read_input_tokens": 31832, "output_tokens": 479, "server_tool_use": {"web_search_requests": 0, "web_fetch_requests": 0}, "service_tier": "standard", "cache_creation": {"ephemeral_1h_input_tokens": 18840, "ephemeral_5m_input_tokens": 0}, "inference_geo": "", "iterations": [], "speed": "standard"}
2026-03-20T13:06:04.284368 | discord | cost=$0.197449 | tokens={"input_tokens": 10, "cache_creation_input_tokens": 18068, "cache_read_input_tokens": 105148, "output_tokens": 1276, "server_tool_use": {"web_search_requests": 0, "web_fetch_requests": 0}, "service_tier": "standard", "cache_creation": {"ephemeral_1h_input_tokens": 0, "ephemeral_5m_input_tokens": 18068}, "inference_geo": "", "iterations": [], "speed": "standard"}
2026-03-20_1330 | cron | cost=0.0601911 | session=eff6e7f4-039c-4dd7-a610-434ba19d5000
2026-03-20_1400 | cron | cost=0.0663603 | session=b0d83f75-14bb-4aa5-9a51-88ef57fdb1f8
2026-03-20_1430 | cron | cost=0.05945175 | session=711997fd-c76b-40ec-824f-15e8d8be8abc
2026-03-20_1500 | cron | cost=0.0848901 | session=1dd122c3-a312-4989-b76a-d2d39e242692
2026-03-20_1530 | cron | cost=0.060461100000000004 | session=49fcf5bf-f979-45bd-9d4b-72d5486a254c
2026-03-20_1600 | cron | cost=0.0665805 | session=477da6d2-a4e1-4a06-ae6e-f6ae9192886d
2026-03-20_1630 | cron | cost=0.07887449999999999 | session=b7e02388-86b6-47e3-b9d7-4215f5ab3390
2026-03-20_1700 | cron | cost=0.06963345 | session=58b6c419-2bce-48c0-95b8-531c037a9ac5
2026-03-20_1730 | cron | cost=0.05241824999999999 | session=2345b1c8-1d63-4083-ba0c-5155cf9b3618
2026-03-20_1800 | cron | cost=0.05911185 | session=fbe0d4aa-ebca-4203-acf7-852e51009c93
2026-03-20_1830 | cron | cost=0.0574011 | session=6fd1f234-724b-43c1-99b4-af5ff4a1d137
2026-03-20_1900 | cron | cost=0.054775050000000006 | session=46c5c63c-1fa7-4f15-9822-b5090ef4e242
2026-03-20_1930 | cron | rate_limited | You've hit your limit · resets 10pm (America/Toronto)
2026-03-20_2000 | cron | rate_limited | You've hit your limit · resets 10pm (America/Toronto)
2026-03-20_2030 | cron | rate_limited | You've hit your limit · resets 10pm (America/Toronto)
2026-03-20_2100 | cron | rate_limited | You've hit your limit · resets 10pm (America/Toronto)
2026-03-20_2130 | cron | rate_limited | You've hit your limit · resets 10pm (America/Toronto)
2026-03-21_0200 | cron | cost=0.10552605000000001 | session=5816f88f-733c-4c21-abbb-b2795e11bd77
2026-03-21T04:40:24.344460 | discord | cost=$0.15131 | tokens={"input_tokens": 6, "cache_creation_input_tokens": 11211, "cache_read_input_tokens": 55561, "output_tokens": 850, "server_tool_use": {"web_search_requests": 0, "web_fetch_requests": 0}, "service_tier": "standard", "cache_creation": {"ephemeral_1h_input_tokens": 11211, "ephemeral_5m_input_tokens": 0}, "inference_geo": "", "iterations": [], "speed": "standard"}
2026-03-21T04:42:52.573639 | discord | cost=$0.22033525 | tokens={"input_tokens": 8, "cache_creation_input_tokens": 19287, "cache_read_input_tokens": 121203, "output_tokens": 1566, "server_tool_use": {"web_search_requests": 0, "web_fetch_requests": 0}, "service_tier": "standard", "cache_creation": {"ephemeral_1h_input_tokens": 19287, "ephemeral_5m_input_tokens": 0}, "inference_geo": "", "iterations": [], "speed": "standard"}
2026-03-21T05:05:20.053820 | discord | cost=$0.08120925 | tokens={"input_tokens": 3, "cache_creation_input_tokens": 11755, "cache_read_input_tokens": 14051, "output_tokens": 28, "server_tool_use": {"web_search_requests": 0, "web_fetch_requests": 0}, "service_tier": "standard", "cache_creation": {"ephemeral_1h_input_tokens": 11755, "ephemeral_5m_input_tokens": 0}, "inference_geo": "", "iterations": [], "speed": "standard"}
2026-03-21T05:06:29.285395 | discord | cost=$0.085203 | tokens={"input_tokens": 3, "cache_creation_input_tokens": 11814, "cache_read_input_tokens": 14051, "output_tokens": 173, "server_tool_use": {"web_search_requests": 0, "web_fetch_requests": 0}, "service_tier": "standard", "cache_creation": {"ephemeral_1h_input_tokens": 11814, "ephemeral_5m_input_tokens": 0}, "inference_geo": "", "iterations": [], "speed": "standard"}
2026-03-21T05:08:12.093348 | discord | cost=$0.21490614999999996 | tokens={"input_tokens": 5, "cache_creation_input_tokens": 14051, "cache_read_input_tokens": 67740, "output_tokens": 588, "server_tool_use": {"web_search_requests": 0, "web_fetch_requests": 0}, "service_tier": "standard", "cache_creation": {"ephemeral_1h_input_tokens": 14051, "ephemeral_5m_input_tokens": 0}, "inference_geo": "", "iterations": [], "speed": "standard"}
2026-03-21T05:09:43.133195 | discord | cost=$0.1106405 | tokens={"input_tokens": 3, "cache_creation_input_tokens": 14236, "cache_read_input_tokens": 14051, "output_tokens": 585, "server_tool_use": {"web_search_requests": 0, "web_fetch_requests": 0}, "service_tier": "standard", "cache_creation": {"ephemeral_1h_input_tokens": 14236, "ephemeral_5m_input_tokens": 0}, "inference_geo": "", "iterations": [], "speed": "standard"}
2026-03-21T05:11:58.869424 | discord | cost=$0.318222 | tokens={"input_tokens": 10, "cache_creation_input_tokens": 22124, "cache_read_input_tokens": 248194, "output_tokens": 2232, "server_tool_use": {"web_search_requests": 0, "web_fetch_requests": 0}, "service_tier": "standard", "cache_creation": {"ephemeral_1h_input_tokens": 22124, "ephemeral_5m_input_tokens": 0}, "inference_geo": "", "iterations": [], "speed": "standard"}
2026-03-21T05:13:44.670588 | discord | cost=$0.24001899999999998 | tokens={"input_tokens": 6, "cache_creation_input_tokens": 25672, "cache_read_input_tokens": 128778, "output_tokens": 606, "server_tool_use": {"web_search_requests": 0, "web_fetch_requests": 0}, "service_tier": "standard", "cache_creation": {"ephemeral_1h_input_tokens": 25672, "ephemeral_5m_input_tokens": 0}, "inference_geo": "", "iterations": [], "speed": "standard"}
2026-03-21T05:18:53.528314 | discord | cost=$0.182103 | tokens={"input_tokens": 3, "cache_creation_input_tokens": 26018, "cache_read_input_tokens": 14051, "output_tokens": 498, "server_tool_use": {"web_search_requests": 0, "web_fetch_requests": 0}, "service_tier": "standard", "cache_creation": {"ephemeral_1h_input_tokens": 26018, "ephemeral_5m_input_tokens": 0}, "inference_geo": "", "iterations": [], "speed": "standard"}
2026-03-21T05:24:02.592317 | discord | cost=$0.4013721 | tokens={"input_tokens": 7, "cache_creation_input_tokens": 35169, "cache_read_input_tokens": 189413, "output_tokens": 1966, "server_tool_use": {"web_search_requests": 0, "web_fetch_requests": 0}, "service_tier": "standard", "cache_creation": {"ephemeral_1h_input_tokens": 35169, "ephemeral_5m_input_tokens": 0}, "inference_geo": "", "iterations": [], "speed": "standard"}
2026-03-21T05:28:23.949148 | discord | cost=$0.233728 | tokens={"input_tokens": 3, "cache_creation_input_tokens": 35814, "cache_read_input_tokens": 14051, "output_tokens": 114, "server_tool_use": {"web_search_requests": 0, "web_fetch_requests": 0}, "service_tier": "standard", "cache_creation": {"ephemeral_1h_input_tokens": 35814, "ephemeral_5m_input_tokens": 0}, "inference_geo": "", "iterations": [], "speed": "standard"}
